날짜,측정소명,미세먼지 PM10 (㎍/m3),초미세먼지 PM2.5 (㎍/m3),오존 O3 (ppm),이산화질소 NO2 (ppm),일산화탄소 CO (ppm),아황산가스 SO2 (ppm)
2023-08-21 00:00:00,은평구,22.0,12.0,0.026,0.0118,0.28,0.0035
2023-08-21 00:00:00,용산구,31.0,22.0,0.0249,0.0189,0.45,0.0031
2023-08-21 00:00:00,영등포구,25.0,17.0,0.0293,0.0176,0.38,0.0024
2023-08-21 00:00:00,중랑구,27.0,19.0,0.0323,0.0097,0.32,0.0025
2023-08-21 00:00:00,송파구,29.0,18.0,0.0309,0.0183,0.36,0.0025
2023-08-21 00:00:00,성북구,22.0,10.0,0.0258,0.0152,0.44,0.0026
2023-08-21 00:00:00,성동구,25.0,19.0,0.0286,0.0151,0.32,0.0026
2023-08-21 00:00:00,서초구,28.0,13.0,0.0323,0.0169,0.37,0.003
2023-08-21 00:00:00,서대문구,19.0,13.0,0.0342,0.0111,0.29,0.0036
2023-08-21 00:00:00,양천구,25.0,16.0,0.0319,0.0136,0.37,0.0025
2023-08-22 00:00:00,노원구,20.0,13.0,0.0224,0.0121,0.3,0.0022
2023-08-22 00:00:00,금천구,18.0,15.0,0.0184,0.0106,0.2,0.003
2023-08-22 00:00:00,구로구,15.0,8.0,0.0218,0.009,0.2,0.0023
2023-08-22 00:00:00,광진구,19.0,12.0,0.0227,0.0122,0.24000000000000002,0.0021
2023-08-22 00:00:00,관악구,24.0,14.0,0.0258,0.0103,0.28,0.0028
2023-08-22 00:00:00,강동구,24.0,16.0,0.0162,0.0069,0.22,0.0025
2023-08-22 00:00:00,강북구,20.0,14.0,0.0232,0.0103,0.3,0.0024
2023-08-22 00:00:00,강남구,20.0,15.0,0.0218,0.015,0.27,0.0034
2023-08-22 00:00:00,평균,19.0,13.0,0.0213,0.0117,0.27,0.0027
2023-08-22 00:00:00,도봉구,15.0,10.0,0.0226,0.0098,0.315,0.0023
2023-08-22 00:00:00,강서구,21.0,9.0,0.0138,0.0173,0.36,0.0026
2023-08-22 00:00:00,동대문구,21.0,14.0,0.0221,0.013,0.31,0.003
2023-08-22 00:00:00,동작구,20.0,14.0,0.0237,0.0105,0.22,0.0026
2023-08-22 00:00:00,마포구,20.0,14.0,0.0243,0.0148,0.3,0.0028
2023-08-22 00:00:00,중구,13.0,9.0,0.0129,0.0106,0.2,0.0024
2023-08-22 00:00:00,종로구,19.0,12.0,0.0219,0.0152,0.35,0.0033
2023-08-22 00:00:00,은평구,15.0,11.0,0.0197,0.0084,0.27,0.0034
2023-08-22 00:00:00,용산구,22.0,16.0,0.0214,0.0114,0.27,0.0033
2023-08-22 00:00:00,영등포구,22.0,15.0,0.0217,0.0141,0.3,0.0026
2023-08-22 00:00:00,중랑구,21.0,15.0,0.0223,0.008,0.23,0.0024
2023-08-22 00:00:00,송파구,23.0,14.0,0.0232,0.0143,0.28,0.0025
2023-08-22 00:00:00,성북구,16.0,12.0,0.019,0.0134,0.43,0.0024
2023-08-22 00:00:00,성동구,20.0,14.0,0.0214,0.0139,0.25,0.0027
2023-08-22 00:00:00,서초구,18.0,8.0,0.024,0.0108,0.25,0.0032
2023-08-22 00:00:00,서대문구,14.0,9.0,0.024,0.0091,0.22,0.0035
2023-08-22 00:00:00,양천구,21.0,13.0,0.0217,0.0111,0.28,0.0026
2023-08-23 00:00:00,노원구,18.0,12.0,0.0176,0.0094,0.3,0.002
2023-08-23 00:00:00,금천구,9.0,6.0,0.0249,0.0122,0.22,0.003
2023-08-23 00:00:00,구로구,6.0,2.0,0.021,0.0079,0.2,0.0019
2023-08-23 00:00:00,광진구,12.0,7.0,0.0274,0.0113,0.27,0.002
2023-08-23 00:00:00,관악구,11.0,5.0,0.0348,0.0134,0.34,0.0025
2023-08-23 00:00:00,강동구,20.0,14.0,0.0196,0.0054,0.25,0.0025
2023-08-23 00:00:00,강북구,9.0,4.0,0.0318,0.0084,0.31,0.0021
2023-08-23 00:00:00,강남구,10.0,6.0,0.0291,0.017,0.32,0.003
2023-08-23 00:00:00,평균,11.0,6.0,0.0272,0.0121,0.31,0.0025
2023-08-23 00:00:00,도봉구,10.0,8.0,0.024,0.0094,0.47,0.0021
2023-08-23 00:00:00,강서구,9.0,5.0,0.0293,0.0144,0.39,0.0022
2023-08-23 00:00:00,동대문구,10.0,5.0,0.0314,0.0139,0.34,0.0027
2023-08-23 00:00:00,동작구,9.0,5.0,0.0339,0.0128,0.28,0.0023
2023-08-23 00:00:00,마포구,9.0,5.0,0.0359,0.016,0.35,0.0025
2023-08-23 00:00:00,중구,9.0,6.0,0.0201,0.0168,0.24,0.0025
2023-08-23 00:00:00,종로구,12.0,6.0,0.0213,0.0103,0.3,0.003
2023-08-23 00:00:00,은평구,10.0,6.0,0.0183,0.0105,0.34,0.0033
2023-08-23 00:00:00,영등포구,10.0,6.0,0.0272,0.0175,0.24,0.0023
2023-08-23 00:00:00,양천구,9.0,5.0,0.0308,0.0145,0.36,0.0024
2023-08-23 00:00:00,용산구,11.0,7.0,0.0277,0.0162,0.36,0.0029
2023-08-23 00:00:00,성북구,7.0,4.0,0.027,0.0137,0.48,0.0021
2023-08-23 00:00:00,성동구,12.0,7.0,0.0292,0.0133,0.28,0.0026
2023-08-23 00:00:00,서초구,7.0,1.0,0.03,0.0129,0.29,0.0029
2023-08-23 00:00:00,서대문구,5.0,3.0,0.037,0.0081,0.23,0.0033
2023-08-23 00:00:00,송파구,13.0,5.0,0.0286,0.0144,0.33,0.0021
2023-08-23 00:00:00,중랑구,19.0,14.0,0.0212,0.0028,0.21,0.002
2023-08-24 00:00:00,구로구,4.0,1.0,0.029,0.0095,0.24,0.0019
2023-08-24 00:00:00,도봉구,4.0,1.0,0.0379,0.006,0.43,0.0021
2023-08-24 00:00:00,노원구,7.0,2.0,0.0363,0.0073,0.29,0.0018
2023-08-24 00:00:00,금천구,9.0,5.0,0.0279,0.0099,0.22,0.0028
2023-08-24 00:00:00,평균,7.0,3.0,0.0352,0.0095,0.3,0.0024
2023-08-24 00:00:00,강서구,6.0,3.0,0.0333,0.0128,0.37,0.002
2023-08-24 00:00:00,강북구,7.0,2.0,0.0345,0.0057,0.29,0.002
2023-08-24 00:00:00,강동구,6.0,2.0,0.0335,0.0057,0.29,0.0022
2023-08-24 00:00:00,강남구,7.0,3.0,0.0351,0.0125,0.28,0.003
2023-08-24 00:00:00,동대문구,7.0,2.0,0.0354,0.01,0.32,0.0026
2023-08-24 00:00:00,관악구,10.0,3.0,0.0351,0.0137,0.35,0.0024
2023-08-24 00:00:00,동작구,8.0,3.0,0.036,0.0131,0.29,0.0024
2023-08-24 00:00:00,광진구,6.0,2.0,0.0348,0.0074,0.235,0.002
2023-08-24 00:00:00,서대문구,4.0,2.0,0.04,0.0059,0.18,0.0033
2023-08-24 00:00:00,중랑구,8.0,2.0,0.04,0.0019,0.21,0.002
2023-08-24 00:00:00,중구,5.0,3.0,0.0297,0.0152,0.34,0.003
2023-08-24 00:00:00,종로구,5.0,1.0,0.0375,0.0099,0.33,0.003
2023-08-24 00:00:00,은평구,7.0,3.0,0.0278,0.0062,0.29,0.0033
2023-08-24 00:00:00,용산구,8.5,5.0,0.0445,0.006,0.3,0.0025
2023-08-24 00:00:00,마포구,10.0,4.0,0.0413,0.0117,0.33,0.0022
2023-08-24 00:00:00,양천구,8.0,3.0,0.0347,0.0128,0.35,0.0024
2023-08-24 00:00:00,송파구,9.0,3.0,0.035,0.0128,0.33,0.0021
2023-08-24 00:00:00,성북구,6.0,2.0,0.0315,0.0102,0.43,0.0021
2023-08-24 00:00:00,성동구,7.0,3.0,0.0353,0.0084,0.24,0.003
2023-08-24 00:00:00,서초구,4.0,1.0,0.0397,0.0077,0.29,0.0029
2023-08-24 00:00:00,영등포구,9.0,4.0,0.0346,0.0151,0.25,0.0022
2023-08-25 00:00:00,노원구,17.0,7.0,0.0367,0.0096,0.36,0.0019
2023-08-25 00:00:00,금천구,22.0,12.0,0.0257,0.013,0.27,0.0031
2023-08-25 00:00:00,구로구,11.0,3.0,0.0297,0.0092,0.25,0.0021
2023-08-25 00:00:00,광진구,18.0,8.0,0.0363,0.012,0.33499999999999996,0.002
2023-08-25 00:00:00,관악구,26.0,10.0,0.0431,0.0135,0.42,0.0027
2023-08-25 00:00:00,강동구,17.0,9.0,0.0355,0.0098,0.37,0.0023
2023-08-25 00:00:00,강북구,14.0,4.0,0.0332,0.0056,0.31,0.002
2023-08-25 00:00:00,강남구,19.0,10.0,0.0399,0.0149,0.37,0.0031
2023-08-25 00:00:00,평균,17.0,8.0,0.0364,0.0116,0.36,0.0026
2023-08-25 00:00:00,도봉구,13.0,6.0,0.0412,0.0062,0.48,0.0022
2023-08-25 00:00:00,강서구,15.0,9.0,0.0353,0.013,0.33,0.0025
2023-08-25 00:00:00,동대문구,19.0,9.0,0.0416,0.0098,0.38,0.0028
2023-08-25 00:00:00,동작구,21.0,11.0,0.0443,0.0107,0.33,0.0024
2023-08-25 00:00:00,마포구,22.0,10.0,0.0427,0.0153,0.39,0.0025
2023-08-25 00:00:00,중구,14.0,8.0,0.0361,0.0141,0.39,0.0031
2023-08-25 00:00:00,종로구,9.0,4.0,0.031,0.0128,0.38,0.003
2023-08-25 00:00:00,은평구,18.0,8.0,0.0321,0.0085,0.36,0.0034
2023-08-25 00:00:00,용산구,22.0,13.0,0.0364,0.0155,0.44,0.003
2023-08-25 00:00:00,영등포구,18.0,10.0,0.0397,0.0148,0.26,0.0026
2023-08-25 00:00:00,중랑구,18.0,8.0,0.0372,0.0072,0.33,0.0022
2023-08-25 00:00:00,송파구,23.0,11.0,0.0399,0.0153,0.38,0.0023
2023-08-25 00:00:00,성북구,14.0,7.0,0.0353,0.0101,0.46,0.0023
2023-08-25 00:00:00,성동구,18.0,10.0,0.0358,0.0147,0.34,0.0024
2023-08-25 00:00:00,서초구,12.0,3.0,0.0217,0.0121,0.32,0.0029
2023-08-25 00:00:00,서대문구,15.0,8.0,0.0385,0.0099,0.27,0.0037
2023-08-25 00:00:00,양천구,21.0,10.0,0.0399,0.0126,0.4,0.0026
2023-08-26 00:00:00,노원구,37.0,23.0,0.0568,0.0118,0.52,0.0021
2023-08-26 00:00:00,금천구,41.0,25.0,0.0535,0.0105,0.52,0.0034
2023-08-26 00:00:00,구로구,38.0,21.0,0.0617,0.0075,0.41,0.0026
2023-08-26 00:00:00,광진구,40.0,25.0,0.0558,0.0119,0.47,0.002
2023-08-26 00:00:00,관악구,42.0,25.0,0.0748,0.0123,0.53,0.0031
2023-08-26 00:00:00,강동구,39.0,25.0,0.0605,0.0101,0.57,0.0024
2023-08-26 00:00:00,강북구,41.0,25.0,0.0629,0.0068,0.5,0.0024
2023-08-26 00:00:00,강남구,39.0,27.0,0.0694,0.0138,0.53,0.0031
2023-08-26 00:00:00,평균,38.0,24.0,0.0652,0.0115,0.51,0.0028
2023-08-26 00:00:00,도봉구,31.0,20.0,0.0643,0.0081,0.67,0.0024
2023-08-26 00:00:00,강서구,37.0,23.0,0.0646,0.0119,0.52,0.0029
2023-08-26 00:00:00,동대문구,42.0,26.0,0.075,0.0097,0.53,0.0031
2023-08-26 00:00:00,동작구,38.0,25.0,0.0699,0.0114,0.46,0.0027
2023-08-26 00:00:00,마포구,41.0,23.0,0.0782,0.0152,0.53,0.0027
2023-08-26 00:00:00,중구,32.0,24.0,0.0712,0.0138,0.53,0.0033
2023-08-26 00:00:00,종로구,37.0,24.0,0.0711,0.0119,0.56,0.0035
2023-08-26 00:00:00,은평구,35.0,23.0,0.0538,0.0081,0.47,0.0036
2023-08-26 00:00:00,용산구,42.0,28.0,0.0674,0.0152,0.58,0.0033
2023-08-26 00:00:00,영등포구,39.0,24.0,0.068,0.0143,0.32,0.0028
2023-08-26 00:00:00,중랑구,40.0,27.0,0.0617,0.0065,0.5,0.0023
2023-08-26 00:00:00,송파구,42.0,27.0,0.062,0.0197,0.54,0.0025
2023-08-26 00:00:00,성북구,32.0,23.0,0.0631,0.0116,0.61,0.0025
2023-08-26 00:00:00,성동구,39.0,26.0,0.068,0.0128,0.51,0.0027
2023-08-26 00:00:00,서초구,38.0,20.0,0.0641,0.0107,0.48,0.0032
2023-08-26 00:00:00,서대문구,32.0,22.0,0.0641,0.0106,0.41,0.0036
2023-08-26 00:00:00,양천구,39.0,23.0,0.0676,0.0107,0.52,0.0028
2023-08-27 00:00:00,노원구,29.0,19.0,0.0365,0.0085,0.43,0.0019
2023-08-27 00:00:00,금천구,33.0,22.0,0.0319,0.0099,0.47,0.0041
2023-08-27 00:00:00,구로구,27.0,18.0,0.0363,0.0092,0.36,0.0023
2023-08-27 00:00:00,광진구,30.0,19.0,0.0311,0.0104,0.425,0.002
2023-08-27 00:00:00,관악구,34.0,21.0,0.0466,0.013,0.49,0.0026
2023-08-27 00:00:00,강동구,28.0,18.0,0.0324,0.0069,0.45,0.0023
2023-08-27 00:00:00,강북구,30.0,19.0,0.0396,0.0058,0.41,0.0021
2023-08-27 00:00:00,강남구,32.0,21.0,0.0371,0.0126,0.43,0.003
2023-08-27 00:00:00,평균,28.0,19.0,0.039,0.01,0.44,0.0026
2023-08-27 00:00:00,도봉구,23.0,15.0,0.0386,0.007,0.58,0.0023
2023-08-27 00:00:00,강서구,30.0,20.0,0.0439,0.0125,0.52,0.0025
2023-08-27 00:00:00,동대문구,30.0,19.0,0.0408,0.0081,0.44,0.0029
2023-08-27 00:00:00,동작구,30.0,21.0,0.0437,0.0123,0.41,0.0025
2023-08-27 00:00:00,마포구,31.0,19.0,0.0521,0.0114,0.45,0.0024
2023-08-27 00:00:00,중구,23.0,18.0,0.0406,0.0129,0.46,0.0029
2023-08-27 00:00:00,종로구,26.0,17.0,0.042,0.0091,0.45,0.0029
2023-08-27 00:00:00,은평구,24.0,17.0,0.0316,0.0071,0.38,0.0034
2023-08-27 00:00:00,영등포구,30.0,21.0,0.0455,0.0138,0.3,0.0024
2023-08-27 00:00:00,양천구,30.0,20.0,0.0469,0.0117,0.48,0.0025
2023-08-27 00:00:00,용산구,32.0,22.0,0.0388,0.0115,0.49,0.0029
2023-08-27 00:00:00,성북구,21.0,16.0,0.0329,0.0104,0.52,0.0023
2023-08-27 00:00:00,성동구,28.0,20.0,0.039,0.0084,0.38,0.0023
2023-08-27 00:00:00,서초구,26.0,13.0,0.0374,0.012,0.42,0.003
2023-08-27 00:00:00,서대문구,22.0,14.0,0.0402,0.0089,0.3,0.0037
2023-08-27 00:00:00,송파구,32.0,20.0,0.0369,0.0124,0.46,0.0023
2023-08-27 00:00:00,중랑구,29.0,20.0,0.0316,0.0047,0.38,0.0022
2023-08-28 00:00:00,구로구,10.0,5.0,0.022,0.0105,0.25,0.002
2023-08-28 00:00:00,도봉구,10.0,6.0,0.0275,0.0075,0.28500000000000003,0.002
2023-08-28 00:00:00,노원구,15.0,8.0,0.0274,0.0084,0.32,0.0018
2023-08-28 00:00:00,금천구,17.0,10.0,0.0277,0.0083,0.34,0.0029
2023-08-28 00:00:00,평균,15.0,8.0,0.027,0.011,0.33,0.0024
2023-08-28 00:00:00,강서구,16.0,11.0,0.0323,0.011,0.4,0.0022
2023-08-28 00:00:00,강북구,15.0,8.0,0.0297,0.0053,0.3,0.0019
2023-08-28 00:00:00,강동구,14.0,8.0,0.0235,0.0082,0.31,0.0022
2023-08-28 00:00:00,강남구,15.0,9.0,0.0239,0.0145,0.31,0.003
2023-08-28 00:00:00,동대문구,15.0,8.0,0.0246,0.0118,0.35,0.0027
2023-08-28 00:00:00,관악구,19.0,10.0,0.0256,0.0152,0.37,0.0024
2023-08-28 00:00:00,동작구,17.0,10.0,0.0262,0.0147,0.31,0.0022
2023-08-28 00:00:00,광진구,14.0,7.0,0.026,0.0095,,0.002
2023-08-28 00:00:00,서대문구,8.0,6.0,0.034,0.0061,,0.0032
2023-08-28 00:00:00,중랑구,21.0,11.0,0.03,0.00695,0.3,0.002
2023-08-28 00:00:00,중구,17.0,13.0,0.0368,0.0078,0.33,0.0024
2023-08-28 00:00:00,종로구,13.0,6.0,0.0283,0.0112,0.35,0.0027
2023-08-28 00:00:00,은평구,11.0,7.0,0.0279,0.0065,0.25,0.0034
2023-08-28 00:00:00,용산구,15.0,9.0,0.0237,0.0135,0.36,0.0029
2023-08-28 00:00:00,마포구,16.0,9.0,0.0337,0.0118,0.36,0.0023
2023-08-28 00:00:00,양천구,16.0,8.0,0.0253,0.0148,0.37,0.0024
2023-08-28 00:00:00,송파구,17.0,9.0,0.0252,0.0142,0.35,0.0021
2023-08-28 00:00:00,성북구,11.0,7.0,0.0226,0.0107,0.45,0.002
2023-08-28 00:00:00,성동구,14.0,9.0,0.0264,0.0098,0.27,0.003
2023-08-28 00:00:00,서초구,14.0,4.0,0.0201,0.0172,0.32,0.0029
2023-08-28 00:00:00,영등포구,16.0,10.0,0.0251,0.0166,0.26,0.0022
2023-08-29 00:00:00,노원구,16.0,9.0,0.0163,0.0121,0.32,0.0019
2023-08-29 00:00:00,금천구,16.0,8.0,0.0204,0.01,0.31,0.0028
2023-08-29 00:00:00,구로구,8.0,3.0,0.0203,0.0081,0.22,0.002
2023-08-29 00:00:00,광진구,14.0,6.0,0.02,0.0123,0.27,0.002
2023-08-29 00:00:00,관악구,16.0,7.0,0.0246,0.0108,0.32,0.0024
2023-08-29 00:00:00,강동구,14.0,7.0,0.0192,0.0083,0.29,0.0023
2023-08-29 00:00:00,강북구,16.0,7.0,0.0188,0.0083,0.31,0.002
2023-08-29 00:00:00,강남구,14.0,8.0,0.0195,0.0141,0.3,0.003
2023-08-29 00:00:00,평균,14.0,7.0,0.0191,0.0117,0.3,0.0025
2023-08-29 00:00:00,도봉구,8.0,5.0,0.019,0.0097,0.315,0.002
2023-08-29 00:00:00,강서구,16.0,8.0,0.0175,0.0115,0.33,0.0025
2023-08-29 00:00:00,동대문구,15.0,7.0,0.0208,0.0125,0.34,0.0028
2023-08-29 00:00:00,동작구,14.0,7.0,0.0243,0.0103,0.24,0.0023
2023-08-29 00:00:00,마포구,16.0,10.0,0.0202,0.0098,0.28,0.0022
2023-08-29 00:00:00,중구,12.0,7.0,0.0157,0.0189,0.37,0.0028
2023-08-29 00:00:00,종로구,15.0,7.0,0.0171,0.0152,0.36,0.003
2023-08-29 00:00:00,은평구,13.0,8.0,0.0151,0.009,0.21,0.0034
2023-08-29 00:00:00,영등포구,13.0,7.0,0.0211,0.0137,0.21,0.0023
2023-08-29 00:00:00,양천구,14.0,6.0,0.0196,0.0123,0.32,0.0024
2023-08-29 00:00:00,용산구,17.0,12.0,0.0156,0.0111,0.29,0.003
2023-08-29 00:00:00,성북구,10.0,7.0,0.0151,0.0133,0.5,0.0021
2023-08-29 00:00:00,성동구,14.0,7.0,0.0187,0.0139,0.3,0.0022
2023-08-29 00:00:00,서초구,13.0,4.0,0.0175,0.0107,0.26,0.003
2023-08-29 00:00:00,서대문구,10.0,5.0,0.0203,0.0114,0.25,0.0036
2023-08-29 00:00:00,송파구,15.0,7.0,0.0194,0.0132,0.3,0.0022
2023-08-29 00:00:00,중랑구,14.0,7.0,0.0225,0.01405,0.2,0.002
2023-08-30 00:00:00,구로구,17.0,8.0,0.0226,0.0149,0.32,0.0023
2023-08-30 00:00:00,도봉구,18.0,10.0,0.0158,0.0174,0.39,0.002
2023-08-30 00:00:00,노원구,21.0,9.0,0.0202,0.0185,0.46,0.002
2023-08-30 00:00:00,금천구,23.0,12.0,0.0252,0.0141,0.45,0.003
2023-08-30 00:00:00,평균,19.0,9.0,0.022,0.0182,0.43,0.0026
2023-08-30 00:00:00,강서구,18.0,8.0,0.0207,0.0166,0.41,0.0028
2023-08-30 00:00:00,강북구,22.0,10.0,0.0179,0.0176,0.49,0.0022
2023-08-30 00:00:00,강동구,19.0,10.0,0.0232,0.0141,0.44,0.0024
2023-08-30 00:00:00,강남구,18.0,11.0,0.0261,0.0186,0.42,0.003
2023-08-30 00:00:00,동대문구,21.0,11.0,0.0207,0.0235,0.49,0.003
2023-08-30 00:00:00,관악구,23.0,11.0,0.0314,0.0173,0.46,0.0027
2023-08-30 00:00:00,동작구,21.0,11.0,0.0246,0.0182,0.4,0.0024
2023-08-30 00:00:00,광진구,19.0,9.0,0.0233,0.0215,0.355,0.002
2023-08-30 00:00:00,서대문구,16.0,7.0,0.0186,0.0129,0.31,0.0037
2023-08-30 00:00:00,마포구,19.0,7.0,0.0228,0.0183,0.41,0.0026
2023-08-30 00:00:00,중구,16.0,10.0,0.0222,0.0241,0.51,0.003
2023-08-30 00:00:00,종로구,17.0,9.0,0.0208,0.0214,0.49,0.0031
2023-08-30 00:00:00,은평구,19.0,7.0,0.0126,0.0111,0.32,0.0035
2023-08-30 00:00:00,용산구,20.0,12.0,0.0231,0.0208,0.47,0.0031
2023-08-30 00:00:00,중랑구,20.0,10.0,0.0218,0.0148,0.4,0.0022
2023-08-30 00:00:00,양천구,20.0,9.0,0.0245,0.0176,0.43,0.0027
2023-08-30 00:00:00,송파구,21.0,10.0,0.0227,0.0224,0.42,0.0023
2023-08-30 00:00:00,성북구,14.0,12.0,0.0157,0.0217,0.63,0.0022
2023-08-30 00:00:00,성동구,18.0,10.0,0.0229,0.0205,0.41,0.0024
2023-08-30 00:00:00,영등포구,18.0,9.0,0.0268,0.0198,0.26,0.0026
2023-08-30 00:00:00,서초구,18.0,5.0,0.0231,0.0174,0.39,0.0029
2023-08-31 00:00:00,노원구,22.0,11.0,0.0305,0.015,0.41,0.002
2023-08-31 00:00:00,금천구,25.0,13.0,0.0296,0.0134,0.39,0.0032
2023-08-31 00:00:00,구로구,20.0,10.0,0.0321,0.0113,0.28,0.0025
2023-08-31 00:00:00,광진구,26.0,14.0,0.0289,0.0206,0.34,0.0022
2023-08-31 00:00:00,강북구,32.0,11.0,0.0308,0.0101,0.4,0.0023
2023-08-31 00:00:00,강동구,28.0,14.0,0.0318,0.0149,0.46,0.0026
2023-08-31 00:00:00,강남구,23.0,15.0,0.0329,0.0192,0.39,0.0034
2023-08-31 00:00:00,평균,22.0,12.0,0.0313,0.0159,0.39,0.0028
2023-08-31 00:00:00,도봉구,24.0,14.0,0.0125,0.0149,0.4,0.002
2023-08-31 00:00:00,강서구,21.0,11.0,0.034,0.015,0.41,0.0031
2023-08-31 00:00:00,동대문구,24.0,12.0,0.0337,0.0164,0.43,0.0032
2023-08-31 00:00:00,관악구,22.0,10.0,0.0373,0.0135,0.4,0.003
2023-08-31 00:00:00,서대문구,18.0,10.0,0.0297,0.013,0.24,0.0038
2023-08-31 00:00:00,동작구,23.0,12.0,0.0369,0.0151,0.35,0.0027
2023-08-31 00:00:00,중랑구,24.0,13.0,0.0314,0.0107,0.37,0.0023
2023-08-31 00:00:00,중구,17.0,11.0,0.0361,0.0195,0.44,0.0033
2023-08-31 00:00:00,종로구,20.0,12.0,0.0327,0.0181,0.47,0.0034
2023-08-31 00:00:00,은평구,17.0,10.0,0.0235,0.0117,0.26,0.0021
2023-08-31 00:00:00,용산구,26.0,16.0,0.0334,0.0197,0.45,0.0036
2023-08-31 00:00:00,마포구,20.0,10.0,0.0354,0.0178,0.39,0.0026
2023-08-31 00:00:00,양천구,20.0,10.0,0.0368,0.014,0.4,0.0028
2023-08-31 00:00:00,송파구,26.0,15.0,0.026,0.0238,0.44,0.0027
2023-08-31 00:00:00,성북구,18.0,14.0,0.0258,0.0168,0.57,0.0023
2023-08-31 00:00:00,성동구,21.0,13.0,0.0314,0.0187,0.39,0.0028
2023-08-31 00:00:00,영등포구,19.0,10.0,0.0379,0.0169,0.24,0.0029
2023-08-31 00:00:00,서초구,23.0,11.0,0.0317,0.0168,0.36,0.0032
2023-09-01 00:00:00,서초구,27.0,11.0,0.0331,0.018,0.4,0.0031
2023-09-01 00:00:00,성동구,26.0,14.0,0.0351,0.0156,0.37,0.0031
2023-09-01 00:00:00,성북구,20.0,13.0,0.0316,0.0136,0.58,0.0023
2023-09-01 00:00:00,양천구,25.0,13.0,0.041,0.0154,0.41,0.0028
2023-09-01 00:00:00,서대문구,20.0,12.0,0.0394,0.0106,0.21,0.0034
2023-09-01 00:00:00,영등포구,25.0,14.0,0.0388,0.0206,0.33,0.0026
2023-09-01 00:00:00,용산구,30.0,17.0,0.0336,0.018,0.49,0.0034
2023-09-01 00:00:00,은평구,23.0,12.0,0.0319,0.0087,0.25,0.0021
2023-09-01 00:00:00,종로구,25.0,14.0,0.0354,0.0166,0.47,0.0033
2023-09-01 00:00:00,송파구,33.0,17.0,0.0367,0.0196,0.44,0.0024
2023-09-01 00:00:00,마포구,29.0,14.0,0.0385,0.0177,0.42,0.0024
2023-09-01 00:00:00,도봉구,22.0,12.0,0.0457,0.0097,0.49,0.0026
2023-09-01 00:00:00,동대문구,25.0,11.0,0.0034,0.0195,0.46,0.0029
2023-09-01 00:00:00,노원구,28.0,15.0,0.0365,0.0132,0.41,0.0021
2023-09-01 00:00:00,금천구,29.0,16.0,0.0332,0.0148,0.46,0.0032
2023-09-01 00:00:00,구로구,23.0,10.0,0.0338,0.0122,0.3,0.0024
2023-09-01 00:00:00,관악구,31.0,16.0,0.0394,0.0185,0.47,0.003
2023-09-01 00:00:00,강서구,26.0,13.0,0.0364,0.0168,0.41,0.0029
2023-09-01 00:00:00,강북구,28.0,13.0,0.0434,0.0061,0.36,0.0022
2023-09-01 00:00:00,강동구,29.0,15.0,0.029,0.012,0.4,0.0025
2023-09-01 00:00:00,강남구,28.0,15.0,0.0348,0.0189,0.4,0.0031
2023-09-01 00:00:00,평균,26.0,14.0,0.0353,0.0148,0.41,0.0027
2023-09-01 00:00:00,동작구,28.0,15.0,0.041,0.0156,0.38,0.0027
2023-09-01 00:00:00,광진구,29.0,14.0,0.0329,0.0162,0.52,0.0021
2023-09-01 00:00:00,중랑구,27.0,14.0,0.0368,0.0065,0.34,0.0023
2023-09-01 00:00:00,중구,20.0,13.0,0.0409,0.0153,0.43,0.003
2023-09-02 00:00:00,평균,29.0,17.0,0.0401,0.0149,0.42,0.0026
2023-09-02 00:00:00,강남구,29.0,18.0,0.0355,0.0178,0.4,0.003
2023-09-02 00:00:00,강동구,34.0,17.0,0.0289,0.0113,0.41,0.0023
2023-09-02 00:00:00,강북구,29.0,17.0,0.0475,0.0068,0.37,0.0022
2023-09-02 00:00:00,강서구,31.0,18.0,0.0465,0.0161,0.47,0.0027
2023-09-02 00:00:00,관악구,35.0,20.0,0.0475,0.0196,0.49,0.0028
2023-09-02 00:00:00,광진구,28.0,16.0,0.0339,0.0143,0.53,0.002
2023-09-02 00:00:00,구로구,26.0,14.0,0.0398,0.0116,0.32,0.0022
2023-09-02 00:00:00,금천구,31.0,19.0,0.0394,0.0118,0.44,0.0029
2023-09-02 00:00:00,노원구,29.0,17.0,0.0369,0.0132,0.42,0.002
2023-09-02 00:00:00,도봉구,24.0,16.0,0.047,0.0103,0.51,0.0026
2023-09-02 00:00:00,동대문구,30.0,17.0,0.0401,0.0129,0.42,0.003
2023-09-02 00:00:00,중랑구,27.0,17.0,0.0354,0.0064,0.35,0.0024
2023-09-02 00:00:00,마포구,34.0,18.0,0.0494,0.0185,0.45,0.0024
2023-09-02 00:00:00,중구,24.0,17.0,0.0397,0.0222,0.47,0.003
2023-09-02 00:00:00,종로구,27.0,18.0,0.0411,0.015,0.45,0.003
2023-09-02 00:00:00,은평구,27.0,16.0,0.0329,0.0081,0.27,0.0021
2023-09-02 00:00:00,용산구,33.0,21.0,0.0324,0.0242,0.53,0.0032
2023-09-02 00:00:00,영등포구,30.0,19.0,0.0469,0.0216,0.46,0.0026
2023-09-02 00:00:00,동작구,29.0,19.0,0.0444,0.0174,0.4,0.0025
2023-09-02 00:00:00,송파구,32.0,18.0,0.0356,0.0186,0.43,0.0023
